Machine_ID,Temperature,Run_Time
57,65.65772422107445,59.50425934283063
58,26.07586865143843,184.97653700267796
59,47.16476651277432,70.86367346057322
60,25.19813360815867,130.796792427255
61,16.737988780906452,56.78153777506211
62,11.927138975266208,20.48584095935756
63,65.97662935706207,100.74602604541668
64,14.680112183512767,184.72313558651535
65,20.461653806325295,124.10951003153369
66,37.50379189543545,42.55649833196314
67,82.27832975494557,136.803485100155
68,10.613026303513065,153.90386767542887
69,83.95654584238159,64.83135182107681
70,10.513742381502343,112.28267088477668
71,97.66948703632617,136.70867316199718
72,47.39646896312246,32.91027593071715
73,97.69934773084337,192.85608701472003
74,60.87970645475955,90.79914032851855
75,74.18709436043187,195.9532137039412
76,4.879591433177747,38.725199303054524
77,28.99788929506455,97.27093571561925
78,12.899459560103722,34.004877081491706
79,30.317879554692347,3.0259836544037997
80,12.754044176470162,48.33715934246535
81,32.48033476000363,81.2342800765486
82,42.01203645695233,86.7950168071229
83,7.350602138529652,177.41452586573672
84,69.55473981763197,127.49977551228754
85,57.09354396645094,87.45388938848751
86,27.273559603005097,197.61154222235274
87,52.80155729320327,123.23064199371045
88,10.300110565085726,65.20993003200935
89,58.018703060061746,138.57086536094815
90,93.00032356004519,99.64428461391802
91,32.53832629268104,176.35237111956627
92,67.0736276164045,179.40574115060093
93,14.047988378034825,74.10272962411275
94,71.91639320773798,112.90547112116869
95,29.65120320177291,53.88891536521478
96,19.135944838704567,125.70071359676744
97,59.06478054619823,198.4770455016153
98,2.9906470725618615,166.68511504661458
99,83.06506289251895,73.91557016026223
100,1.4648521430621595,19.980690046705003
101,68.10383714282678,193.36971548732933
102,27.73078934602432,78.52737095686632
103,73.7842081901369,59.38279776009622
104,96.25666596662639,63.950743188207944
105,25.626561208475845,98.4947499611305
106,58.03957610736585,191.39352835105112
107,59.61215119591206,197.33784194536477
108,57.65293867329646,59.92921874312671
109,23.08508163142121,70.94227284174953
110,95.32215214018152,102.84950545314136
111,45.265412483145106,2.629270437317453
112,84.79445857464165,35.79247608557772
113,70.24844825643292,187.27574508045646
114,30.446258134658233,6.857612175210878
115,81.56598415054525,21.094279664388214
116,40.25406834385148,84.70875638971003
117,88.229216514005,146.55859958264338
118,58.54601439095001,54.506767847679356
119,88.29180082363042,61.8871525202243
120,69.56062741769883,61.78912304475296
121,72.8001737021444,174.6477834239677
122,50.63111381074352,45.993423639256164
123,95.65227983759917,112.91796337662488
124,64.75502972373411,199.98629825674442
125,42.96164980725979,145.9646334837106
126,61.032928198664514,67.93378040408827
127,2.900126632624019,153.32633509614948
128,30.855906850780382,190.82922576973618
129,66.35718021177581,75.33402362336429
130,29.717683113833964,141.8942367737968
131,62.18352747088531,16.085048360758442
132,43.44810139363085,179.1640705140742
133,14.411932358022574,20.15508820023809
134,30.529950269647046,75.21209415605733
135,57.42652615942522,108.9586627295849
136,59.49640336356915,53.45195084759355
137,57.8581996361083,130.20459587144833
138,65.66688116585622,111.33131675108987
139,65.5582237301672,143.7198628193231
140,43.710425107963424,71.47373365931
141,89.75811298925524,109.65676404088201
142,37.38862513474176,162.62489463606457
143,44.15062760129705,162.3285728542897
144,89.30041214655154,143.1337549955244
145,80.8132049155625,108.8452420333809
146,70.68496977049627,134.97895905412457
147,10.92246184391781,18.289177732298107
148,92.02877876072269,94.79212294143578
149,71.70988865536204,172.16855656062515
150,99.88585365021879,121.86559952360182
151,15.795382161141381,188.3949380591929
152,86.94447967945321,53.173525737522105
153,17.086800532961107,20.16405862004431
154,61.94039686410057,125.69607368517343
155,13.25817830209471,19.094260034255697
156,84.95281470290121,156.64493732145877
157,80.92457691377606,52.091739221662394
158,57.34097312284474,108.21161983028766
159,41.31114642537397,162.46403102002088
160,7.847532550058666,157.8190383713597
161,70.0454485413118,99.69903038876251
162,45.90072558512882,195.19343624977907
163,72.48350434756445,100.02899826107729
164,86.7718502669343,56.47949192152004
165,97.5766289952857,61.183817665785675
166,85.72453089686849,148.98490205157677
167,2.159694334315195,87.98430073922813
168,36.63782838335803,84.33890847231255
169,73.26906567998175,5.076832458716957
170,17.99133804888261,61.75035392378881
171,52.5826240142088,172.21623288847974
172,6.3794608455861095,160.89739514720222
173,20.799655964743607,149.55566113654936
174,2.833657651600783,5.602548948468265
175,79.57607263238464,6.371067994906943
176,23.168544117977632,62.98152691878563
177,35.189816388993364,95.41620117140852
178,92.8800480530935,182.0385123292677
179,70.73702579042974,77.54133338510233
180,4.152054023599477,58.41647556971565
181,17.30472149329336,114.65944069263782
182,62.52636174847659,183.02416561038922
183,58.14563027181259,147.98910358098775
184,24.551389316076353,171.4765901138828
185,93.48718579455458,37.25733133968355
186,61.7826296406237,26.007224617444688
187,54.02764749947087,109.2701556040897
188,59.40108765910253,139.77679431773274
189,73.28208092216019,191.04262158434383
190,31.882554552480585,74.9353472828393
191,40.423885159393095,69.96481358853562
192,21.774531148537093,103.65500528241535
193,19.43310758215328,137.30264940463508
194,94.49286660840943,113.63873164594533
195,74.21552870987946,144.8831079731866
196,49.55542205313914,76.6826724853856
197,23.514048169359,172.57732840686307
198,26.1812916952689,37.41214312320799
199,6.744886872063686,63.86502392283727
200,44.00724593025396,154.96185509029317
201,31.867792317416153,67.79877854189975
202,69.93800539273049,133.96276587163302
203,38.39743208995561,58.271724245319184
204,18.780764078403845,38.23376414422526
205,3.443194110741792,60.84578022667759
206,7.65771351486161,177.51166611053813
207,68.25988457635816,92.71574260965069
208,45.915987611048486,45.857615593907475
209,54.1213418997635,64.96627924384376
210,89.77045801099386,1.5514203685107064
211,99.04355579227374,151.40584926364872
212,22.47280145544892,45.90981303412758
213,66.64474210690997,119.98628701382998
214,27.068915296977913,5.996798097251481
215,3.0444489471071394,167.06518796272996
216,76.079486729778,38.301505973634676
217,32.68169793142432,1.9489071750897242
218,38.9629255230179,60.93637386471969
219,59.24339424180697,184.17693664861707
220,83.27379706838285,53.26022939088253
221,63.26920251552372,101.19228878546437
222,87.39241488929213,82.03873902718317
223,28.080661446747943,59.55560240808526
224,80.00663655734381,185.5433621417126
225,19.37795848628927,158.0099867026916
226,95.32637404022252,152.6207497593976
227,69.06133936239371,105.69531777176671
228,22.335260034242285,165.1474730722376
229,94.7896884584035,92.22730298403948
230,73.35472487024562,93.57272054383957
231,26.140222616907558,99.26103861927929
232,22.117885759380716,48.145134819689616
233,52.30187067913566,184.806720018011
234,3.540609087398626,52.49138430083129
235,21.53953746866983,40.43374048795354
236,43.04386140639912,49.506606872985465
237,38.04282805308833,163.65307119662185
238,46.893967012116256,153.94058189759596
239,28.48524192317846,85.99425488275757
240,59.09165029935871,3.742599020291919
241,86.52170498639991,195.17127161692625
242,12.635653740241276,27.37366452058231
243,52.2205316082573,170.43311264185564
244,14.074742528170178,156.56289423951972
245,71.96910843806677,187.67708056056162
246,40.20991057792208,154.90630927797247
247,56.97670987399239,66.9429465745787
248,19.144703785193784,47.15089463941972
249,15.339928174994347,76.16047326087656
250,49.3175717842465,41.41434693281824
251,36.205661047145604,144.1953748012452
252,94.1027625800285,165.477207866328
253,76.76720012688956,129.64133958705236
254,75.11769836520418,38.03245353051132
255,90.46825423484741,8.439557494700496
256,9.258821108759836,116.49985210453593
257,55.66705452231825,93.0719479108431
258,58.863130826621116,40.74108171160744
259,96.23170147617567,74.24869654183793
260,29.922605152462335,108.7517848661817
261,24.842049211629234,126.95050534303932
262,10.929100284284283,95.85211173102084
263,2.6265333295559463,194.30717152534618
264,93.02340236242686,10.199053693700348
265,67.3217381125001,131.98337469235278
266,78.73013829029064,182.0020224557773
267,28.891280469640957,48.07627801153178
268,59.05460645244634,43.5277304257584
269,7.331571345977132,152.68432868903386
270,49.077131997527665,97.78838502694195
271,97.77201883470023,198.44332383287852
272,87.7740192863425,118.23560047785072
273,34.477736231847715,184.76494476411057
274,96.19544529960835,3.4298934130209586
275,23.938461020649246,31.75338447466532
276,94.98256341915246,137.19938990556633
277,94.19639276594336,83.87680760959175
278,80.12105614788678,167.35694931636706
279,63.41434574981232,86.3507204187471
280,87.55450869586976,142.88634257464213
281,30.009008166271876,113.66584338965818
282,85.04541197597891,24.860809898395946
283,62.169792499834855,143.87229013469945
284,2.3104489181310495,141.5679884681919
285,35.376118275289734,24.027912091429727
286,15.665945233868339,112.82038010373807
287,98.20110959200707,67.79435349219496
288,48.35866039695882,92.31110662710933
289,50.24174518436761,85.12897991312441
290,64.30777912347364,21.850106445588533
291,37.489876006832134,32.44657427196467
292,14.553126896874295,18.274914612586393
293,82.3896555862303,39.296955707069024
294,19.794943278373037,170.63643291305138
295,51.62057927209915,5.880007203323649
296,23.207385868499188,86.89183280708436
297,10.68660396490937,160.38634135191504
298,86.35696022474664,20.951382700950628
299,97.3190294132899,46.31500444163397
300,96.12263114823702,145.7605018040991
301,90.74899442289671,129.86293408607716
302,77.63068593716524,113.04174350631806
303,33.98137005083555,35.15652250900797
304,9.029037608811679,159.11167138120726
305,41.31687596996693,29.14140826437791
306,23.99118007492333,27.824781049889786
307,14.116275841040315,159.21197381636753
308,6.289290996895701,74.47544224893099
309,72.8338420568473,63.210806068746024
310,2.1313184038780717,56.455738210737046
311,77.28749410177485,65.66944916715269
312,15.547717894637131,68.77693234181343
313,8.87268617608882,139.57717102770138
314,9.870700389621932,48.81217802910323
315,67.53273292803753,65.73996424130706
316,25.29135377543163,155.46609018554315
317,42.633407201329746,182.7169640894287
318,56.179510341067775,122.95435807545802
319,86.19456620905058,21.918527663098597
320,72.9773820084215,108.77534748101596
321,27.76246261863275,125.92799597065685
322,14.016797129821633,63.49648670438255
323,6.482057721698596,165.77207421245254
324,30.858264813613307,156.63368334067843
325,26.949696774728146,115.4860346373377
326,46.15791611324749,29.85810229599527
327,68.64485221922037,139.77891167113424
328,69.86691911824687,179.1743841044629
329,29.068365811634497,50.77012084487402
330,38.61276863411193,191.77849324111764
331,18.9339452119534,154.48917700902643
332,79.06600571834535,60.76399338104336
333,6.62795956689079,123.74740369820476
334,70.00272693077375,62.261738484058206
335,78.09084419816924,20.79410734268492
336,77.96334862302656,165.0055852545164
337,26.682833870190137,133.49559986729744
338,38.00750065532358,123.18612960486365
339,59.17236388444251,29.29240326193345
340,28.009368340022235,76.09804552078961
341,37.71442712257098,175.4505799209773
342,20.508373738378324,33.497587694604356
343,46.52573249184473,10.532674512426588
344,5.416617824157294,39.03914390114489
345,80.17979257249118,50.785821427797934
346,8.618688251676641,156.9448622294108
347,52.36467973432108,129.98015276667695
348,31.374199854974414,4.451206614491942
349,58.17675193430617,4.440640895498133
350,95.98390074250909,113.81238933121102
351,64.91145420114438,127.02519603327946
352,4.5008811397936,25.958954302195238
353,43.609841511298065,122.48196826462829
354,51.49166837950677,48.830030173488474
355,54.08157197564175,68.00754714964889
356,68.45785854977996,82.35748449648392
357,28.482013675444843,24.12276445062165
358,13.7571959811657,192.65562748354606
359,39.87489197816234,194.77912627188465
360,95.68416655679893,89.55533612879208
361,19.52595828333363,52.23582913797466
362,90.49441153789546,191.76029485853692
363,54.83678905765531,163.79342191289098
364,46.23423074293081,145.12149250608817
365,88.32209961275908,92.90054566825022
366,46.40179221509,82.70516158679325
367,72.69259602454278,156.0905051830935
368,40.503506848607095,104.4031218751607
369,90.50039489719481,132.4558456253408
370,69.3124769989315,113.67240334007397
371,70.26258337080115,142.72489602312123
372,33.44431975415477,19.72689581160179
373,75.92108563095204,76.14659743452157
374,63.97004448926699,34.25074851346315
375,24.762007064591245,49.16673610468359
376,16.893343426040385,40.96403103109798
377,79.84275597721584,101.16113756146918
378,95.95749370048702,4.779604713473823
379,46.355743898744244,192.82955279968039
380,59.50743236704481,104.27380145550467
381,85.91454177516191,11.461731326673409
382,46.26512188203185,136.72871423199007
383,95.23557320644088,54.50872196947743
384,57.99936504244237,22.246750925097537
385,82.25594494943019,166.23043350902398
386,90.97552812286109,40.38361297995051
387,81.73685805808832,21.84609950306664
388,16.78203188144664,12.324384068162564
389,63.26094546710834,145.98299096329924
390,40.44499160334803,131.39897821723082
391,7.208582250311225,2.63162897662874
392,42.97919293709435,45.07462754921243
393,26.60972262205136,141.23172419223314
394,85.05479253442257,31.276030086086514
395,4.297158028122923,115.77340584210675
396,95.93928946448388,43.418136883669355
397,36.18151599872103,90.39762267734667
398,36.313982149851746,173.61718929855442
399,2.6165217656870814,61.21668903289622
400,19.33800019838221,137.50850559512102
401,40.72469057955726,88.21796532377743
402,92.99985031296868,20.13489560599617
403,10.861878091905862,72.76636373670839
404,94.58485181442887,168.4147332032734
405,87.07936452411658,194.63620221137742
406,45.96207729384763,169.17125245258504
407,33.343387295057745,33.28344976393658
408,24.041668798626628,69.75635039136785
409,61.83200594121056,166.40644356274328
410,4.274384556075057,111.22529094475732
411,2.5450003802359933,155.46097362576722
412,43.450776527325544,155.77887005674123
413,7.7393333234973,15.146492225393802
414,25.942157836363197,69.1389065546036
415,22.8949306192623,96.32527958514046
416,26.06592817856234,189.0997195944972
417,13.974467890310518,179.74753140218485
418,2.1915860668677727,85.18336460331274
419,12.432945416736061,20.037519569896094
420,62.22954569176204,81.50391508919597
421,97.45136506898697,107.64476319561487
422,99.0441551545285,180.97504108840724
423,41.4963554419331,59.68097416110219
424,17.132488178613933,62.46396498812848
425,64.2374139792864,125.80946367502035
426,49.540229308324975,101.53311945920443
427,98.95156795115872,39.9779228527025
428,7.46511650802624,29.800722519673293
429,78.5402093930675,98.40994475126398
430,29.551451235817897,156.0988003236558
431,24.900443387580825,155.98741905980071
432,66.58795258173492,195.18493377679755
433,25.360255314105483,77.16092143344095
434,66.92005263835958,79.00587603524194
435,52.21354320302659,1.3620794613253167
436,42.98480985514908,166.15355567390236
437,55.91409305748048,129.67906036954207
438,29.418100472043346,154.21450162764629
439,70.95089592102491,94.65401678901581
440,42.070830064022836,184.1185042395321
441,36.69401048810333,6.793645768710165
442,83.03703454101804,23.94095536483978
443,92.57172428336602,75.82744965932912
444,5.554723777842396,17.93607571460085
445,24.030072290146787,18.48968851104931
446,35.50341757976376,113.80766319075848
447,81.68168145765449,44.008281894413585
448,98.56365133668646,125.68050690086876
449,96.92819876236483,185.95056460690637
450,90.58988620944277,164.9525597309227
451,30.35907024133896,50.43764712320785
452,99.20911309803293,18.842922296153272
453,25.69258406458867,190.08830117496814
454,11.484709333340989,198.90469034329163
455,95.14430849448401,75.52448499357067
456,24.108605291341533,92.67477496736964
457,69.2870582426973,29.92139860468324
458,6.777279539078277,142.32597776275858
459,73.34020081362014,84.94488776371533
460,88.29030102105013,160.80001390562745
461,27.97125265113029,115.8820455734895
462,38.52663271166543,9.513978024160108
463,38.05532214877069,67.65595356021588
464,75.13003749647318,161.91063796336059
465,24.542917011364846,137.93466239540143
466,18.013456805716658,126.87385752840419
467,45.47987322008607,134.82842382089956
468,31.142372330354632,121.40233824909605
469,84.07972310360658,128.5837409909273
470,24.536440775548236,124.46379982353332
471,50.736556291436884,107.152159961427
472,94.31577637009511,151.7916779600552
473,63.76577207672141,74.52902014072515
474,86.86165114078402,95.57242938945981
475,94.08075924612197,80.88846182701829
476,75.32572132674885,42.632887733263566
477,70.25793096225038,65.05590353747698
478,96.82859109381847,11.94800044437023
479,99.44567817512026,65.77999915059954
480,45.730346584306204,78.72603549369269
481,8.016108040236627,19.58343543211594
482,29.986609112611365,44.87057081270724
483,16.083115863085318,50.65880774112535
484,42.331151104805166,46.26657143352907
485,13.997643518852346,70.6941186032659
486,60.80766259806732,29.830344908924793
487,38.897997856627555,146.56877001204543
488,89.64320254453278,69.18831620823289
489,96.81167250805169,25.350681570317896
490,55.141605265272794,119.1263564840298
491,28.207533416892062,36.749986848367115
492,59.63081145742184,12.553207814861052
493,89.77935466421657,33.49513626292383
494,41.26660123773908,84.57896759777924
495,55.655749392505115,139.00828541355972
496,27.89362399300844,128.65867606948075
497,46.08897079555267,2.035989892605203
498,40.76964000258027,158.86483985030313
499,25.59293304321413,67.80186791403632
500,51.08077199870553,136.26342250015838
501,31.727701772001332,7.501961169679636
502,37.930451524194,79.36386043108985
503,52.97207378317216,4.902489762501502
504,75.30890726996977,163.45276149387792
505,34.01723911333626,38.2064689227167
506,92.4917178954556,135.23503359629927
507,86.36953613675433,56.13616638249619
508,5.8203393015773255,27.93487175319189
509,26.110609901425455,186.12877247026873
510,45.16741575326099,119.4098985415378
511,11.358160985504934,178.23557841247975
512,35.49912291431621,62.013280928477194
513,74.26965503615057,166.1372314020005
514,68.37093363313976,188.3947843478502
515,62.61605842803448,79.64158153057085
516,71.34231186951222,180.92207918849095
517,21.287445009010472,67.68206279314288
518,34.82811337160848,65.59539982633093
519,67.94800574546882,199.15080176682406
520,88.04424154010138,190.5296791872931
521,54.824127328981426,46.49505084832353
522,28.987265443608123,167.60320338039193
523,3.9932905425922764,69.14911765053951
524,71.32334606844712,195.86943142162735
525,1.7805262473355974,170.1137081232526
526,37.89522791227856,181.0789409611951
527,53.5231842417154,115.16102878642214
528,92.28903471495211,59.5361191119149
529,9.859959958257111,40.30747626896529
530,41.18828987486009,106.04651218868048
531,3.4070067713056194,134.63162932136348
532,34.91848744981744,148.61593838961642
533,62.6008748251397,34.90625930002961
534,28.62772687463124,107.64171052164136
535,21.765245015907873,87.78585419894839
536,12.454620099382272,42.43661798458458
537,58.13688415801384,111.03950115440597
538,69.83173058456391,55.90683063948504
539,67.52375691898641,107.47585686480049
540,94.93724105133023,40.82175963527458
541,1.267618175456767,180.08856484624522
542,65.07246873550956,68.28246215899851
543,60.438831472666315,122.45658592890082
544,59.28522138705853,25.26466449655928
545,96.314261664184,126.37342131316498
546,2.67029566363393,55.13602751899026
547,69.95176063944356,191.34978648386226
548,81.55418632048448,79.43669894222484
549,51.47091246553683,121.87390478565973
550,34.06252209008411,43.94685976699597
551,79.29317615951308,172.4337643724036
552,10.62704963761004,161.0622507059728
553,44.7615281352626,49.88142714287853
554,52.47528508251298,182.29865309321502
555,69.70168468252021,8.99084938479141
556,9.997687471208536,150.7620509828312
557,23.548190652248234,92.11588828318622
558,41.619854706322435,167.25641950091585
559,62.70617262899293,93.6317075197656
560,88.80911734052434,14.05083703841019
561,62.26379065589627,46.08256092687354
562,14.212685622558508,198.88059210867075
563,98.07743314594096,67.50134295110438
564,87.3067877407938,32.90073818806114
565,50.769355353387084,161.36033433529226
566,92.31245019786667,9.96889565070966
567,54.59669858195644,14.215341542283753
568,92.40730072102716,60.20623711141886
569,83.15983949173098,10.432793952443948
570,96.86035461913544,199.1468240945688
571,92.05849826703768,138.53464833034437
572,4.567347925428379,104.39770173061407
573,18.302428411933057,161.22811160129646
574,39.52433303301739,132.8348733217748
575,95.26212703224665,35.47972578150302
576,30.70286302811703,44.70712613012897
577,16.886296744872503,173.671162858537
578,88.74416194256943,68.05530402799046
579,45.19304713283709,90.0804281823508
580,90.87968384107828,78.83600671254595
581,16.862816165694184,11.353932589003442
582,66.45063363930186,141.2101697394403
583,44.58611153011969,108.47474207645692
584,8.572190133998255,135.55187628097212
585,69.94985132059756,56.36804654376152
586,25.492476798376217,81.97586775706839
587,4.921936735372254,39.337302692057946
588,6.9344855267077525,84.51684365600235
589,7.046775169611947,131.04479094760973
590,90.8655627910189,188.99311959530115
591,74.248507865081,133.02798277731554
592,89.90817336415977,105.50678626860676
593,67.58564881835561,83.85707727713411
594,53.365052974057434,22.004387167935086
595,31.14019007039045,95.93778508946608
596,99.79826288153868,31.86651053896811
597,36.856716834999546,116.85524943273893
598,47.59424597217704,146.3191684445062
599,38.44627231742272,189.3526267259503
600,97.9731660042104,60.07372066990535
601,18.29118015410557,79.98420221274907
602,33.47081208989989,37.407435965541126
603,68.35451793548515,175.71016146620607
604,7.257554215524434,164.99136766543512
605,61.117688027142556,155.21701903997393
606,48.28700378476519,12.400717671430366
607,29.11599769944801,111.7871689530094
608,24.602914811481742,47.76769884505835
609,51.936761586576914,24.817354147739078
610,37.42483047316709,156.54100693649448
611,46.19546923500288,43.10469364642871
612,34.41026079465975,100.66152795128625
613,97.07887566600178,105.69317333170761
614,14.210503742814797,43.44311880375534
615,10.583591364659046,98.95997209815407
616,34.99578115030069,11.511159622399392
617,59.51166318617864,1.0144174780599435
618,66.2584707131528,176.18406440120967
619,40.32841796963616,83.70215171514428
620,99.92852139829493,181.57653999171777
621,35.837406623111214,99.76516458592366
622,72.41926012803529,86.7905506230448
623,64.12068675854849,59.88651599106284
624,81.4923324614986,17.25609858101471
625,97.64634068192818,62.629235203639844
626,89.08957198810847,122.08558276959448
627,76.69163546141314,152.79448309737487
628,70.12659930401077,108.62427801311489
629,34.21431879791406,151.89291289558736
630,15.620872242464028,32.392566740138506
631,7.200964302921166,117.06474640415558
632,24.948268715947,176.63804217811636
633,43.79586663694856,44.37408132051987
634,52.67763108936826,46.30611874020507
635,77.53527185143228,149.93807010054206
636,95.91535138260271,162.5993001849103
637,12.614727558096291,50.36121960912575
638,11.593409879185366,66.98239103336779
639,59.379777578341525,126.72211068967175
640,74.79440932078201,80.28791092464877
641,84.9668876543515,125.17818305572132
642,93.64737594146206,99.78957638724829
643,98.35919798380355,154.9566105066663
644,40.58036753022806,169.3318407357515
645,38.65318316922974,172.90161465172687
646,15.633058993029966,122.69349046823878
647,68.80850942967238,122.90423679933083
648,66.01943388564287,90.47973286506175
649,86.34419698926952,6.495194947697782
650,10.628541483976424,60.53686367318923
651,50.27991387470884,13.675845981647418
652,58.52711103753424,88.11926452309088
653,24.91414696395192,170.04756454754025
654,17.73351520678697,119.76360152325942
655,86.09850280554252,135.43098705564185
656,6.79495730132032,38.41358638363791
657,47.59146948788921,53.12867679085606
658,12.467566128787643,33.46329844160601
659,46.248817371805366,168.6950636898257
660,98.01627030788862,56.78228958451102
661,42.946928992091806,112.90293563054462
662,85.85536683295217,29.084593990782686
663,12.614240854136195,25.673792757135026
664,27.85395559942455,70.16908927998747
665,40.97548132606612,66.74027845394345
666,40.58140186092374,66.44179352847016
667,67.46696438834516,120.58562461693148
668,35.127094610175256,63.88204105204844
669,71.66291997259162,153.97843792597948
670,64.27950302331385,19.043482881081626
671,40.51695338022254,65.6323856897881
672,43.744252637777606,134.16943257191048
673,61.83824228122175,120.98348998502848
674,7.9341768243198185,24.78360805504402
675,82.41826709721335,88.45522513383267
676,65.68869495025005,62.535071112032796
677,72.90790397736569,126.74221603063974
678,54.15537710715665,26.84418563498792
679,11.937233988182728,134.44261867375783
680,41.09852571639804,93.30267372268816
681,41.13198470200705,55.703107595932146
682,32.78325601427848,149.74135473915115
683,3.9650821655701867,38.39406120733597
684,73.98817001705126,31.295349774047306
685,11.868661348187569,4.055831376344617
686,61.024505171463424,172.3987709062277
687,70.61853215025437,98.98074260197411
688,63.84384597043578,103.82640625498755
689,95.95508294581953,23.83776072446123
690,11.226517353428724,22.447451073477847
691,86.84954875141472,67.42289757404588
692,3.889833250042412,103.72989815970367
693,53.95676863778131,140.47357158962654
694,41.02011817598662,100.35480094607276
695,52.89420217898206,166.48012777676908
696,37.144887828940966,76.10107401765082
697,19.86612457906674,6.589510398985591
698,2.893166847420288,85.80430273019644
699,52.29683156532626,17.915523234155838
700,84.43490940579939,65.08883104537463
701,37.94837961873462,197.0457819405631
702,23.06351798348304,171.61349716708762
703,8.972668343712563,48.05468691862886
704,9.445781388751634,75.81652383122905
705,22.91824818298445,86.80186105791783
706,10.901392031233962,153.00980716233698
707,27.238930138083724,7.657968436292453
708,7.548796749578517,8.685931235552772
709,7.494881853782639,24.306455638214373
710,85.77134178265541,126.03667153442976
711,17.04990581017449,83.49477683164501
712,56.408558176521346,169.93620012370445
713,77.57209890045402,57.52752015533961
714,46.184546968567595,98.36115393207731
715,16.18351890807523,141.6503585844191
716,20.76001806989132,109.49503823583684
717,43.86543642183689,64.0431955736349
718,53.29517482867504,31.35601095405681
719,35.59458891280495,108.580080306258
720,78.36648042323148,29.289143950167507
721,75.35114323678344,187.92158747859767
722,92.79396892993867,108.43823151151743
723,3.8663023536690933,35.80814566652831
724,89.67343782981014,144.4078668364646
725,39.86431005775295,21.605891669634673
726,87.9588770426194,154.55731320483
727,69.38769283949642,92.0005331047297
728,98.74752695032285,27.39972914699387
729,76.16896271995014,8.404996225451502
730,37.08991797368187,198.6822207442911
731,50.60525411064046,55.59928972743863
732,38.26252636424077,190.4974757922695
733,37.126271766102576,100.86543101067309
734,26.829545438724914,101.10006140117082
735,50.10105924197349,19.122873956054548
736,68.49225456186676,190.19045794875703
737,28.456686859219108,146.84627704546728
738,52.91360129664478,104.22683979375068
739,12.62064912288516,24.931170675703317
740,16.82468339856494,35.95963732816881
741,5.633829116506686,87.00115442321496
742,97.10241283429265,73.08950532571117
743,1.3821747995158484,112.06946336739522
744,18.679416837707976,16.192450976684547
745,61.673808558582245,9.028857844349622
746,9.055590286477225,102.70951425132078
747,88.3077538065864,6.671774804885384
748,72.24239562638653,12.850838848025044
749,96.67260717235145,75.89195017989086
750,51.255919176835725,13.29403487722559
751,30.73996463269023,77.70845569665367
752,55.40055670673187,49.10835266597785
753,93.15105301249935,38.366289124708445
754,52.555382286944194,81.53128646576631
755,27.453496154369546,24.860877220620157
756,87.86248012823785,70.57823405673489
757,37.81995610273367,87.53985224395397
758,1.1369516499009147,166.17058644506744
759,25.52081722673928,186.62843031396224
760,32.50511740852917,62.359348458780275
761,86.01896935495832,59.23576789834682
762,46.39181353957805,113.73713657997241
763,45.014141493318775,28.345470853664448
764,34.27412437358885,70.59272476088343
765,88.18713418166088,11.590059453219563
766,94.55765091709874,76.4345606126434
767,99.1971425863083,23.716117798898985
768,38.29738542913769,112.8007694486569
769,96.64859711708996,128.67715314473668
770,79.39607739345924,197.43121579866246
771,67.89322561678242,39.83259378962856
772,25.24405846258984,42.23322761169032
773,22.429268833476772,189.53648419936326
774,17.43873462760332,173.06352685290685
775,92.35290441231118,123.59475583800655
